Boundary Type,Boundary Name,Population 2016,Population Density 2016,Year opened,Aboriginal,Aboriginal Percent,Visible Minorities Numbers,Visible Minorities Percent,Visible Minorities Total Number,Visible Minorities Total Percent,Citizenship Numbers,Citizenship Percent,Education Numbers,Education Percent,Unemployment Rate,Period of Construction,Period of Construction Percent,Period of Construction Name,Household Type,Own vs Rent,Own vs Rent Percent,Bad Dwelling,Bad Dwelling Percent,Average and Median Household Income,Commuting Method,Commuting Method Percent,LIM-AT,LICO-AT
Neighbourhood,Agassiz,365,614.3653773970769,1971,10,0.0273972602739726,"[0, 0, 0, 50, 0, 0, 0, 0, 10, 0, 0, 0]","[0, 0, 0, 0.8333333333333334, 0, 0, 0, 0, 0.16666666666666666, 0, 0, 0]",60,0.1643835616438356,"[320, 45]","[0.8767123287671232, 0.1232876712328767]","[30, 75, 230]","[0.08955223880597014, 0.22388059701492538, 0.6865671641791045]",0.08,"[110, 45, 0]","[0.7096774193548387, 0.2903225806451613, 0]","['1961 to 1980', '1960 or before', '1981 to 1990']","[155, 0, 0]","[150, 0]","[1, 0]",10,0.06451612903225806,"[106315, 85846]","[105, 45]","[0.7, 0.3]",0.1095890410958904,0.0821917808219178
Neighbourhood,Airport,130,12.56423222103152,1971,0,0.0,"[0, 0, 0, 0, 10, 10, 20, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0.25, 0.25, 0.5, 0, 0, 0, 0, 0]",40,0.3076923076923077,"[125, 10]","[0.9259259259259259, 0.07407407407407407]","[0, 30, 90]","[0, 0.25, 0.75]",0.0,"[35, 25, 15]","[0.4666666666666667, 0.3333333333333333, 0.2]","['1960 or before', '1961 to 1980', '1981 to 1990']","[70, 0, 0]","[0, 75]","[0, 1]",10,0.14285714285714285,"[0, 0]","[55, 45]","[0.55, 0.44999999999999996]",0.0,0.0
Neighbourhood,Alpine Place,3895,12236.88344329249,1971,475,0.12195121951219512,"[145, 260, 630, 15, 0, 35, 35, 15, 10, 0, 10, 50]","[0.12033195020746888, 0.2157676348547718, 0.5228215767634855, 0.012448132780082987, 0, 0.029045643153526972, 0.029045643153526972, 0.012448132780082987, 0.008298755186721992, 0, 0.008298755186721992, 0.04149377593360996]",1205,0.30937098844672656,"[2995, 905]","[0.767948717948718, 0.23205128205128206]","[840, 885, 1565]","[0.2553191489361702, 0.2689969604863222, 0.4756838905775076]",0.09,"[1345, 390, 350]","[0.5964523281596452, 0.1729490022172949, 0.15521064301552107]","['1961 to 1980', '1960 or before', '1981 to 1990']","[100, 2155, 0]","[90, 2165]","[0.03991130820399113, 0.9600886917960089]",160,0.07095343680709534,"[44114, 37015]","[855, 575]","[0.5979020979020979, 0.40209790209790214]",0.3119383825417201,0.24390243902439024
Neighbourhood,Amber Trails,8415,4223.716961272807,1991,320,0.038027332144979206,"[2810, 2925, 125, 180, 165, 60, 10, 0, 50, 10, 200, 90]","[0.4241509433962264, 0.44150943396226416, 0.018867924528301886, 0.027169811320754716, 0.02490566037735849, 0.009056603773584906, 0.0015094339622641509, 0, 0.007547169811320755, 0.0015094339622641509, 0.03018867924528302, 0.013584905660377358]",6625,0.7872846108140226,"[6515, 1900]","[0.774212715389186, 0.22578728461081402]","[930, 1975, 3460]","[0.14611154752553024, 0.3102906520031422, 0.5435978004713276]",0.06,"[1105, 490, 225]","[0.5299760191846523, 0.23501199040767387, 0.1079136690647482]","['2011 to 2016', '2006 to 2010', '2001 to 2005']","[1815, 260, 0]","[1760, 320]","[0.8461538461538461, 0.15384615384615385]",0,0.0,"[110020, 100670]","[3410, 885]","[0.7939464493597206, 0.20605355064027941]",0.11883541295306001,0.0766488413547237
Neighbourhood,Archwood,740,811.6073005173448,1971,130,0.17567567567567569,"[0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10]","[0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0.5]",20,0.02702702702702703,"[725, 15]","[0.9797297297297297, 0.02027027027027027]","[105, 210, 325]","[0.1640625, 0.328125, 0.5078125]",0.0,"[310, 35, 15]","[0.8611111111111112, 0.09722222222222222, 0.041666666666666664]","['1960 or before', '1961 to 1980', '1981 to 1990']","[340, 25, 0]","[320, 40]","[0.8888888888888888, 0.1111111111111111]",30,0.08333333333333333,"[74643, 65624]","[385, 70]","[0.8461538461538461, 0.15384615384615385]",0.08108108108108109,0.08783783783783784
Neighbourhood,Armstrong Point,370,1391.0768062380394,1971,10,0.02702702702702703,"[0, 20, 10, 15, 0, 0, 0, 0, 0, 0, 10, 0]","[0, 0.36363636363636365, 0.18181818181818182, 0.2727272727272727, 0, 0, 0, 0, 0, 0, 0.18181818181818182, 0]",55,0.14864864864864866,"[360, 10]","[0.972972972972973, 0.02702702702702703]","[20, 45, 245]","[0.06451612903225806, 0.14516129032258066, 0.7903225806451613]",0.04,"[135, 10, 10]","[0.8709677419354839, 0.06451612903225806, 0.06451612903225806]","['1960 or before', '1961 to 1980', '2006 to 2010']","[120, 20, 0]","[135, 20]","[0.8709677419354839, 0.12903225806451613]",25,0.16129032258064516,"[147787, 135050]","[175, 70]","[0.7142857142857143, 0.2857142857142857]",0.08108108108108109,0.0945945945945946
Neighbourhood,Assiniboia Downs,415,106.04432192705275,2011,15,0.03614457831325301,"[10, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 10]","[0.25, 0, 0, 0, 0, 0.25, 0, 0.25, 0, 0, 0, 0.25]",40,0.0963855421686747,"[415, 0]","[1, 0]","[40, 100, 210]","[0.11428571428571428, 0.2857142857142857, 0.6]",0.04,"[85, 60, 0]","[0.5862068965517241, 0.41379310344827586, 0]","['2006 to 2010', '2011 to 2016', '1960 or before']","[140, 0, 10]","[145, 0]","[1, 0]",0,0.0,"[0, 0]","[195, 20]","[0.9069767441860465, 0.09302325581395349]",0.024390243902439025,0.0
Neighbourhood,Beaumont,2310,1915.9582735805943,1971,330,0.14285714285714285,"[135, 110, 145, 80, 0, 15, 20, 15, 10, 0, 15, 0]","[0.24770642201834864, 0.2018348623853211, 0.26605504587155965, 0.14678899082568808, 0, 0.027522935779816515, 0.03669724770642202, 0.027522935779816515, 0.01834862385321101, 0, 0.027522935779816515, 0]",545,0.23593073593073594,"[2155, 150]","[0.9349240780911063, 0.0650759219088937]","[330, 610, 980]","[0.171875, 0.3177083333333333, 0.5104166666666666]",0.07,"[445, 375, 30]","[0.489010989010989, 0.41208791208791207, 0.03296703296703297]","['1960 or before', '1961 to 1980', '1981 to 1990']","[910, 0, 0]","[760, 150]","[0.8351648351648352, 0.16483516483516483]",105,0.11602209944751381,"[85232, 79658]","[915, 310]","[0.746938775510204, 0.2530612244897959]",0.08874458874458875,0.10173160173160173
Neighbourhood,Betsworth,4040,1853.939828639057,1971,225,0.05569306930693069,"[105, 65, 35, 15, 0, 30, 0, 30, 35, 20, 10, 10]","[0.29577464788732394, 0.18309859154929578, 0.09859154929577464, 0.04225352112676056, 0, 0.08450704225352113, 0, 0.08450704225352113, 0.09859154929577464, 0.056338028169014086, 0.028169014084507043, 0.028169014084507043]",355,0.08787128712871287,"[3900, 150]","[0.9629629629629629, 0.037037037037037035]","[380, 905, 2140]","[0.11094890510948906, 0.26423357664233577, 0.6248175182481752]",0.03,"[860, 395, 135]","[0.5830508474576271, 0.2677966101694915, 0.09152542372881356]","['1961 to 1980', '1981 to 1990', '1960 or before']","[1415, 80, 0]","[1440, 50]","[0.9664429530201343, 0.03355704697986577]",100,0.06734006734006734,"[118028, 105118]","[1740, 455]","[0.7927107061503417, 0.20728929384965833]",0.030902348578491966,0.030902348578491966
Neighbourhood,Birchwood,2170,2683.6208847539415,1971,210,0.0967741935483871,"[225, 40, 20, 20, 20, 10, 25, 35, 0, 10, 20, 0]","[0.5294117647058824, 0.09411764705882353, 0.047058823529411764, 0.047058823529411764, 0.047058823529411764, 0.023529411764705882, 0.058823529411764705, 0.08235294117647059, 0, 0.023529411764705882, 0.047058823529411764, 0]",425,0.195852534562212,"[1945, 230]","[0.8942528735632184, 0.10574712643678161]","[265, 655, 1015]","[0.13695090439276486, 0.3385012919896641, 0.524547803617571]",0.07,"[580, 420, 55]","[0.5155555555555555, 0.37333333333333335, 0.04888888888888889]","['1961 to 1980', '1960 or before', '1991 to 2000']","[305, 830, 0]","[330, 800]","[0.2920353982300885, 0.7079646017699115]",100,0.0881057268722467,"[70549, 54816]","[730, 355]","[0.6728110599078341, 0.3271889400921659]",0.14516129032258066,0.10599078341013825
Neighbourhood,Booth,5465,2914.3822229617053,1971,630,0.11527904849039342,"[280, 175, 130, 50, 0, 15, 30, 55, 0, 10, 20, 30]","[0.3522012578616352, 0.22012578616352202, 0.16352201257861634, 0.06289308176100629, 0, 0.018867924528301886, 0.03773584905660377, 0.06918238993710692, 0, 0.012578616352201259, 0.025157232704402517, 0.03773584905660377]",795,0.1454711802378774,"[5055, 405]","[0.9258241758241759, 0.07417582417582418]","[815, 1530, 2345]","[0.17377398720682302, 0.326226012793177, 0.5]",0.07,"[1750, 495, 235]","[0.6505576208178439, 0.18401486988847585, 0.08736059479553904]","['1961 to 1980', '1960 or before', '1981 to 1990']","[1110, 1575, 0]","[1120, 1560]","[0.417910447761194, 0.582089552238806]",190,0.07076350093109869,"[69841, 59663]","[1815, 770]","[0.7021276595744681, 0.29787234042553196]",0.1401098901098901,0.11721611721611722
Neighbourhood,Bridgwater Centre,250,384.1166239528981,2016,15,0.06,"[40, 50, 20, 70, 0, 0, 0, 0, 10, 0, 0, 0]","[0.21052631578947367, 0.2631578947368421, 0.10526315789473684, 0.3684210526315789, 0, 0, 0, 0, 0.05263157894736842, 0, 0, 0]",190,0.76,"[110, 140]","[0.44, 0.56]","[10, 40, 120]","[0.058823529411764705, 0.23529411764705882, 0.7058823529411765]",0.0,"[80, 0, 0]","[1, 0, 0]","['2011 to 2016', '1960 or before', '1961 to 1980']","[75, 0, 0]","[65, 10]","[0.8666666666666667, 0.13333333333333333]",0,0.0,"[0, 0]","[115, 0]","[1, 0.0]",0.0,0.0
Neighbourhood,Bridgwater Forest,4520,2754.325723391355,2011,120,0.026548672566371685,"[220, 580, 190, 1225, 95, 50, 75, 130, 65, 10, 85, 20]","[0.08014571948998178, 0.21129326047358835, 0.0692167577413479, 0.44626593806921677, 0.03460837887067395, 0.018214936247723135, 0.0273224043715847, 0.04735883424408015, 0.023679417122040074, 0.0036429872495446266, 0.030965391621129327, 0.007285974499089253]",2745,0.6073008849557522,"[3290, 1225]","[0.7286821705426356, 0.2713178294573643]","[335, 750, 2410]","[0.09585121602288985, 0.2145922746781116, 0.6895565092989986]",0.06,"[1065, 385, 10]","[0.7294520547945206, 0.2636986301369863, 0.00684931506849315]","['2011 to 2016', '2006 to 2010', '1961 to 1980']","[1145, 320, 0]","[1200, 265]","[0.8191126279863481, 0.18088737201365188]",0,0.0,"[121810, 100663]","[1820, 415]","[0.814317673378076, 0.18568232662192397]",0.18805309734513273,0.18141592920353983
Neighbourhood,Bridgwater Lakes,2365,1217.0383307894745,2016,55,0.023255813953488372,"[175, 310, 175, 635, 0, 20, 160, 20, 0, 0, 15, 10]","[0.11513157894736842, 0.20394736842105263, 0.11513157894736842, 0.41776315789473684, 0, 0.013157894736842105, 0.10526315789473684, 0.013157894736842105, 0, 0, 0.009868421052631578, 0.006578947368421052]",1520,0.642706131078224,"[1820, 545]","[0.7695560253699789, 0.23044397463002114]","[165, 425, 1165]","[0.09401709401709402, 0.24216524216524216, 0.6638176638176638]",0.04,"[730, 0, 0]","[1, 0, 0]","['2011 to 2016', '1960 or before', '1961 to 1980']","[730, 0, 0]","[665, 65]","[0.910958904109589, 0.08904109589041095]",0,0.0,"[161598, 108883]","[1050, 200]","[0.84, 0.16000000000000003]",0.16101694915254236,0.1483050847457627
Neighbourhood,Bridgwater Trails,265,164.12164572515755,2016,10,0.03773584905660377,"[0, 25, 60, 40, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0.2, 0.48, 0.32, 0, 0, 0, 0, 0, 0, 0, 0]",125,0.4716981132075472,"[175, 90]","[0.660377358490566, 0.33962264150943394]","[10, 40, 120]","[0.058823529411764705, 0.23529411764705882, 0.7058823529411765]",0.0,"[80, 0, 0]","[1, 0, 0]","['2011 to 2016', '1960 or before', '1961 to 1980']","[85, 0, 0]","[80, 0]","[1, 0]",0,0.0,"[0, 0]","[100, 20]","[0.8333333333333334, 0.16666666666666666]",0.0,0.0
Neighbourhood,Broadway-Assiniboine,5270,15452.189108992176,1981,720,0.1366223908918406,"[340, 205, 505, 160, 25, 185, 45, 30, 55, 10, 25, 20]","[0.2118380062305296, 0.1277258566978193, 0.3146417445482866, 0.09968847352024922, 0.01557632398753894, 0.11526479750778816, 0.028037383177570093, 0.018691588785046728, 0.03426791277258567, 0.006230529595015576, 0.01557632398753894, 0.012461059190031152]",1605,0.3045540796963947,"[4125, 1140]","[0.7834757834757835, 0.21652421652421652]","[575, 1340, 3050]","[0.11581067472306143, 0.26988922457200404, 0.6143001007049346]",0.08,"[1390, 1085, 785]","[0.3813443072702332, 0.29766803840877915, 0.21536351165980797]","['1961 to 1980', '1960 or before', '1981 to 1990']","[0, 3650, 0]","[245, 3400]","[0.06721536351165981, 0.9327846364883402]",345,0.09452054794520548,"[45656, 38847]","[930, 2135]","[0.3034257748776509, 0.6965742251223491]",0.31339031339031337,0.2754036087369421
Neighbourhood,Brockville,1000,1420.8682926136162,1986,40,0.04,"[0, 55, 20, 10, 0, 0, 0, 70, 20, 0, 0, 0]","[0, 0.3142857142857143, 0.11428571428571428, 0.05714285714285714, 0, 0, 0, 0.4, 0.11428571428571428, 0, 0, 0]",175,0.175,"[900, 105]","[0.8955223880597015, 0.1044776119402985]","[120, 265, 540]","[0.12972972972972974, 0.2864864864864865, 0.5837837837837838]",0.06,"[165, 155, 80]","[0.3055555555555556, 0.28703703703703703, 0.14814814814814814]","['2011 to 2016', '2006 to 2010', '1981 to 1990']","[110, 415, 0]","[185, 345]","[0.3490566037735849, 0.6509433962264151]",10,0.018691588785046728,"[84285, 70616]","[260, 85]","[0.7536231884057971, 0.2463768115942029]",0.085,0.085
Neighbourhood,Brooklands,2820,3395.4099355474136,1971,735,0.26063829787234044,"[870, 150, 60, 10, 20, 0, 10, 0, 0, 0, 85, 0]","[0.7219917012448133, 0.12448132780082988, 0.04979253112033195, 0.008298755186721992, 0.016597510373443983, 0, 0.008298755186721992, 0, 0, 0, 0.07053941908713693, 0]",1205,0.42730496453900707,"[2345, 475]","[0.8315602836879432, 0.16843971631205673]","[630, 695, 925]","[0.28, 0.3088888888888889, 0.4111111111111111]",0.1,"[635, 170, 90]","[0.6105769230769231, 0.16346153846153846, 0.08653846153846154]","['1960 or before', '1961 to 1980', '2011 to 2016']","[970, 75, 0]","[730, 310]","[0.7019230769230769, 0.2980769230769231]",120,0.11483253588516747,"[61607, 56439]","[790, 535]","[0.5962264150943396, 0.4037735849056604]",0.1936056838365897,0.14742451154529307
Neighbourhood,Bruce Park,2135,2424.7118454271754,1971,145,0.06791569086651053,"[90, 55, 50, 10, 0, 15, 10, 0, 0, 15, 0, 10]","[0.35294117647058826, 0.21568627450980393, 0.19607843137254902, 0.0392156862745098, 0, 0.058823529411764705, 0.0392156862745098, 0, 0, 0.058823529411764705, 0, 0.0392156862745098]",255,0.11943793911007025,"[1975, 160]","[0.9250585480093677, 0.07494145199063232]","[250, 525, 1155]","[0.12953367875647667, 0.27202072538860106, 0.5984455958549223]",0.06,"[660, 300, 105]","[0.6055045871559633, 0.27522935779816515, 0.0963302752293578]","['1960 or before', '1961 to 1980', '1991 to 2000']","[580, 510, 10]","[560, 535]","[0.5114155251141552, 0.4885844748858447]",70,0.06334841628959276,"[87540, 66464]","[650, 390]","[0.625, 0.37500000000000006]",0.08665105386416862,0.06791569086651054
Neighbourhood,Buchanan,2980,2508.381614067812,1971,450,0.15100671140939598,"[75, 20, 85, 20, 0, 20, 35, 0, 0, 0, 0, 10]","[0.2830188679245283, 0.07547169811320754, 0.32075471698113206, 0.07547169811320754, 0, 0.07547169811320754, 0.1320754716981132, 0, 0, 0, 0, 0.03773584905660377]",265,0.08892617449664429,"[2885, 90]","[0.9697478991596639, 0.030252100840336135]","[440, 920, 1065]","[0.18144329896907216, 0.37938144329896906, 0.43917525773195876]",0.05,"[920, 85, 85]","[0.8034934497816594, 0.07423580786026202, 0.07423580786026202]","['1961 to 1980', '1960 or before', '1981 to 1990']","[1145, 0, 0]","[1015, 130]","[0.8864628820960698, 0.11353711790393013]",65,0.05701754385964912,"[87695, 78849]","[1280, 305]","[0.807570977917981, 0.19242902208201892]",0.08389261744966443,0.06543624161073826
Neighbourhood,Burrows Central,5415,5057.736655841335,1971,930,0.17174515235457063,"[2325, 45, 80, 10, 195, 0, 0, 25, 0, 10, 125, 0]","[0.8259325044404974, 0.015985790408525755, 0.028419182948490232, 0.003552397868561279, 0.06927175843694494, 0, 0, 0.008880994671403197, 0, 0.003552397868561279, 0.04440497335701599, 0]",2815,0.5198522622345337,"[4390, 1020]","[0.8114602587800369, 0.18853974121996303]","[1275, 1210, 1885]","[0.2917620137299771, 0.2768878718535469, 0.43135011441647597]",0.08,"[1515, 195, 110]","[0.787012987012987, 0.1012987012987013, 0.05714285714285714]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1665, 235, 10]","[1350, 560]","[0.7068062827225131, 0.2931937172774869]",225,0.1171875,"[61902, 59481]","[1665, 955]","[0.6354961832061069, 0.36450381679389315]",0.18928901200369344,0.14496768236380425
Neighbourhood,Burrows-Keewatin,3015,4402.263186712904,1971,1010,0.33499170812603646,"[920, 10, 140, 0, 25, 0, 15, 0, 0, 0, 15, 40]","[0.7896995708154506, 0.008583690987124463, 0.12017167381974249, 0, 0.02145922746781116, 0, 0.012875536480686695, 0, 0, 0, 0.012875536480686695, 0.034334763948497854]",1165,0.3864013266998342,"[2630, 385]","[0.8723051409618574, 0.12769485903814262]","[710, 705, 835]","[0.31555555555555553, 0.31333333333333335, 0.3711111111111111]",0.07,"[520, 455, 35]","[0.48826291079812206, 0.4272300469483568, 0.03286384976525822]","['1961 to 1980', '1960 or before', '1981 to 1990']","[910, 150, 0]","[345, 725]","[0.32242990654205606, 0.677570093457944]",25,0.023474178403755867,"[59889, 49975]","[705, 420]","[0.6266666666666667, 0.3733333333333333]",0.34328358208955223,0.24875621890547264
Neighbourhood,Canterbury Park,8005,2570.967371035716,1976,830,0.10368519675202999,"[705, 140, 360, 15, 110, 165, 0, 0, 35, 30, 15, 40]","[0.43653250773993807, 0.08668730650154799, 0.22291021671826625, 0.009287925696594427, 0.06811145510835913, 0.1021671826625387, 0, 0, 0.021671826625386997, 0.018575851393188854, 0.009287925696594427, 0.02476780185758514]",1615,0.20174890693316677,"[7670, 345]","[0.9569557080474111, 0.043044291952588895]","[970, 2180, 2965]","[0.15862632869991825, 0.3565004088307441, 0.4848732624693377]",0.06,"[675, 640, 440]","[0.2523364485981308, 0.23925233644859814, 0.16448598130841122]","['1961 to 1980', '1981 to 1990', '2006 to 2010']","[2580, 85, 0]","[2510, 160]","[0.9400749063670412, 0.0599250936329588]",55,0.020599250936329586,"[102212, 96169]","[3505, 755]","[0.8227699530516432, 0.17723004694835678]",0.06679151061173533,0.05930087390761548
Neighbourhood,Centennial,2830,5312.149806378709,1971,955,0.3374558303886926,"[365, 70, 420, 140, 190, 35, 160, 10, 10, 0, 20, 0]","[0.25704225352112675, 0.04929577464788732, 0.29577464788732394, 0.09859154929577464, 0.13380281690140844, 0.02464788732394366, 0.11267605633802817, 0.007042253521126761, 0.007042253521126761, 0, 0.014084507042253521, 0]",1420,0.5017667844522968,"[2140, 695]","[0.7548500881834215, 0.24514991181657847]","[890, 490, 600]","[0.4494949494949495, 0.2474747474747475, 0.30303030303030304]",0.19,"[490, 255, 90]","[0.47572815533980584, 0.24757281553398058, 0.08737864077669903]","['1960 or before', '1961 to 1980', '1981 to 1990']","[430, 605, 10]","[215, 820]","[0.20772946859903382, 0.7922705314009661]",180,0.17560975609756097,"[39134, 29635]","[270, 420]","[0.391304347826087, 0.6086956521739131]",0.5929203539823009,0.4672566371681416
Neighbourhood,Central Park,3775,16221.907094667182,2001,675,0.17880794701986752,"[850, 185, 1065, 115, 105, 35, 10, 10, 30, 10, 55, 30]","[0.34, 0.074, 0.426, 0.046, 0.042, 0.014, 0.004, 0.004, 0.012, 0.004, 0.022, 0.012]",2500,0.6622516556291391,"[2535, 1245]","[0.6706349206349206, 0.32936507936507936]","[855, 855, 1255]","[0.28836424957841483, 0.28836424957841483, 0.42327150084317033]",0.1,"[765, 615, 310]","[0.40369393139841686, 0.3245382585751979, 0.16358839050131926]","['1961 to 1980', '1960 or before', '1981 to 1990']","[10, 1895, 0]","[210, 1695]","[0.11023622047244094, 0.889763779527559]",190,0.09973753280839895,"[32248, 25574]","[435, 930]","[0.31868131868131866, 0.6813186813186812]",0.543046357615894,0.47549668874172185
Neighbourhood,Central River Heights,3340,2915.3093893910673,1971,230,0.0688622754491018,"[50, 20, 45, 45, 0, 10, 0, 0, 0, 20, 0, 0]","[0.2631578947368421, 0.10526315789473684, 0.23684210526315788, 0.23684210526315788, 0, 0.05263157894736842, 0, 0, 0, 0.10526315789473684, 0, 0]",190,0.05688622754491018,"[3265, 70]","[0.9790104947526237, 0.020989505247376312]","[325, 590, 1825]","[0.11861313868613138, 0.21532846715328466, 0.666058394160584]",0.05,"[1160, 85, 0]","[0.9317269076305221, 0.06827309236947791, 0]","['1960 or before', '1961 to 1980', '1981 to 1990']","[1235, 0, 0]","[1180, 70]","[0.944, 0.056]",95,0.07569721115537849,"[121134, 106494]","[1230, 460]","[0.727810650887574, 0.27218934911242604]",0.034482758620689655,0.02848575712143928
Neighbourhood,Central St. Boniface,6165,3128.8571474973205,1971,1050,0.17031630170316303,"[220, 45, 490, 15, 105, 80, 110, 10, 0, 10, 25, 30]","[0.19298245614035087, 0.039473684210526314, 0.4298245614035088, 0.013157894736842105, 0.09210526315789473, 0.07017543859649122, 0.09649122807017543, 0.008771929824561403, 0, 0.008771929824561403, 0.021929824561403508, 0.02631578947368421]",1140,0.18491484184914841,"[5445, 720]","[0.8832116788321168, 0.11678832116788321]","[1055, 1570, 2885]","[0.19147005444646098, 0.2849364791288566, 0.5235934664246824]",0.07,"[1470, 1090, 385]","[0.4310850439882698, 0.3196480938416422, 0.11290322580645161]","['1960 or before', '1961 to 1980', '1981 to 1990']","[920, 2485, 15]","[1060, 2360]","[0.30994152046783624, 0.6900584795321637]",325,0.0951683748169839,"[57534, 44367]","[1525, 1470]","[0.5091819699499165, 0.4908180300500834]",0.24249797242497972,0.2197891321978913
Neighbourhood,Chalmers,9655,3827.779649929629,1971,2410,0.24961160020714654,"[710, 90, 580, 115, 145, 190, 135, 40, 10, 10, 30, 15]","[0.34299516908212563, 0.043478260869565216, 0.28019323671497587, 0.05555555555555555, 0.07004830917874397, 0.09178743961352658, 0.06521739130434782, 0.01932367149758454, 0.004830917874396135, 0.004830917874396135, 0.014492753623188406, 0.007246376811594203]",2070,0.21439668565510098,"[8640, 1015]","[0.8948731227343345, 0.10512687726566546]","[2070, 2680, 3065]","[0.2648752399232246, 0.3429302623160589, 0.3921944977607166]",0.1,"[2630, 1075, 265]","[0.6152046783625731, 0.25146198830409355, 0.06198830409356725]","['1960 or before', '1961 to 1980', '1981 to 1990']","[2740, 1505, 30]","[2185, 2090]","[0.5111111111111111, 0.4888888888888889]",500,0.11695906432748537,"[54818, 47182]","[2895, 1690]","[0.6314067611777535, 0.3685932388222464]",0.27550491973070945,0.23303987571206627
Neighbourhood,China Town,420,6364.311366357038,1986,0,0.0,"[25, 30, 0, 310, 15, 0, 25, 0, 0, 0, 0, 0]","[0.06172839506172839, 0.07407407407407407, 0, 0.7654320987654321, 0.037037037037037035, 0, 0.06172839506172839, 0, 0, 0, 0, 0]",405,0.9642857142857143,"[220, 200]","[0.5238095238095238, 0.47619047619047616]","[185, 105, 70]","[0.5138888888888888, 0.2916666666666667, 0.19444444444444445]",0.13,"[80, 75, 30]","[0.41025641025641024, 0.38461538461538464, 0.15384615384615385]","['1961 to 1980', '1981 to 1990', '1960 or before']","[0, 190, 0]","[0, 190]","[0, 1]",15,0.08108108108108109,"[32142, 22886]","[35, 85]","[0.2916666666666667, 0.7083333333333334]",0.5714285714285714,0.32142857142857145
Neighbourhood,Civic Centre,155,779.7722059001086,2011,10,0.06451612903225806,"[0, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0, 0, 0, 0, 0, 0, 0, 0]",30,0.1935483870967742,"[160, 0]","[1, 0]","[10, 30, 115]","[0.06451612903225806, 0.1935483870967742, 0.7419354838709677]",0.08,"[65, 40, 0]","[0.6190476190476191, 0.38095238095238093, 0]","['2006 to 2010', '2011 to 2016', '1960 or before']","[0, 110, 0]","[95, 10]","[0.9047619047619048, 0.09523809523809523]",0,0.0,"[0, 0]","[60, 75]","[0.4444444444444444, 0.5555555555555556]",0.0,0.0
Neighbourhood,Cloutier Drive,320,389.68456252427916,1971,10,0.03125,"[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",10,0.03125,"[320, 0]","[1, 0]","[30, 80, 200]","[0.0967741935483871, 0.25806451612903225, 0.6451612903225806]",0.0,"[100, 30, 15]","[0.6451612903225806, 0.1935483870967742, 0.0967741935483871]","['1961 to 1980', '1991 to 2000', '1981 to 1990']","[80, 80, 0]","[145, 10]","[0.9354838709677419, 0.06451612903225806]",0,0.0,"[194179, 95470]","[120, 30]","[0.8, 0.2]",0.03076923076923077,0.0
Neighbourhood,Colony,645,5140.753020690535,1986,100,0.15503875968992248,"[90, 45, 95, 30, 25, 15, 10, 10, 0, 0, 0, 0]","[0.28125, 0.140625, 0.296875, 0.09375, 0.078125, 0.046875, 0.03125, 0.03125, 0, 0, 0, 0]",320,0.49612403100775193,"[460, 185]","[0.7131782945736435, 0.2868217054263566]","[55, 170, 385]","[0.09016393442622951, 0.2786885245901639, 0.6311475409836066]",0.07,"[240, 110, 80]","[0.4948453608247423, 0.2268041237113402, 0.16494845360824742]","['1961 to 1980', '1981 to 1990', '1960 or before']","[0, 470, 0]","[0, 465]","[0, 1]",55,0.11702127659574468,"[33976, 31750]","[130, 265]","[0.3291139240506329, 0.6708860759493671]",0.37209302325581395,0.34108527131782945
Neighbourhood,Crescent Park,2650,1471.1948378271395,1971,125,0.04716981132075471,"[25, 280, 80, 75, 30, 10, 30, 10, 0, 0, 10, 20]","[0.043859649122807015, 0.49122807017543857, 0.14035087719298245, 0.13157894736842105, 0.05263157894736842, 0.017543859649122806, 0.05263157894736842, 0.017543859649122806, 0, 0, 0.017543859649122806, 0.03508771929824561]",570,0.21509433962264152,"[2330, 315]","[0.8809073724007561, 0.11909262759924386]","[215, 515, 1570]","[0.09347826086956522, 0.22391304347826088, 0.6826086956521739]",0.04,"[740, 205, 55]","[0.6981132075471698, 0.19339622641509435, 0.05188679245283019]","['1960 or before', '1961 to 1980', '1981 to 1990']","[785, 280, 0]","[800, 260]","[0.7547169811320755, 0.24528301886792453]",90,0.08490566037735849,"[102373, 84432]","[840, 445]","[0.6536964980544747, 0.3463035019455253]",0.13610586011342155,0.11153119092627599
